company,news_date,news_text,,
PKN-ORLEN,2022-02-02 13:14:33,"PKN (PKNORLEN) przeznaczy do 2030 roku 7,4 mld zł na inwestycje, które umożliwią koncernowi rozwój w obszarze nisko- i zeroemisyjnego wodoru, opartego o odnawialne źródła energii i...",,
PKN-ORLEN,2022-02-02 12:06:19,"Modelowa marża downstream PKN Orlen wzrosła w styczniu do 7,2 USD z 7 USD w grudniu - poinformował PKN Orlen na stronie internetowej.",,
PKN-ORLEN,2022-02-02 11:38:18,"PKN Orlen zrobi wszystko, by w tym roku sfinalizować przejęcie PGNiG - poinformował prezes Orlenu Daniel Obajtek. Liczy, że decyzja UOKiK w sprawie zgody na fuzję zapadnie niebawem.",,
PKN-ORLEN,2022-02-02 11:13:58,"PKN Orlen zrobi wszystko, by w tym roku sfinalizować przejęcie PGNiG - poinformował prezes Orlenu Daniel Obajtek. Liczy, że decyzja UOKiK w sprawie zgody na fuzję zapadnie niebawem.",,
PKN-ORLEN,2022-02-02 10:26:58,"PKN Orlen szacuje nakłady inwestycyjne na realizację strategii wodorowej na 7,4 mld zł do 2030 r. Nakłady zostały częściowo uwzględnione w strategii grupy - poinformował koncern w komunikacie. Orlen zakłada, że w 2030 roku ok. 50 proc. wolumenu produkcji wodoru w grupie ma być nisko- i zeroemisyjne.",,
PKN-ORLEN,2022-02-02 10:07:03,"PKN Orlen szacuje nakłady inwestycyjne na realizację strategii wodorowej na 7,4 mld zł do 2030 r. Nakłady zostały częściowo uwzględnione w strategii grupy - poinformował koncern w komunikacie.",,
PKN-ORLEN,2022-02-02 09:09:01,PKN Orlen do końca '30 planuje budowę 54 stacji wodorowych - podał resort klimatu w projekcie rozporządzenia określającego parametry stacji.,,
PKN-ORLEN,2022-02-01 16:22:22,"Obecne na naszym rynku stacje paliw mogą zachować się analogicznie do tych PKN Orlen, czyli będą obniżać ceny paliw - ocenił w komentarzu dla PAP analityk BM mBanku Kamil Kliszcz. Dodał, że obniżka VAT na paliwa oddala konieczności redukowania marży przez Orlen.",,
PKN-ORLEN,2022-02-01 13:09:43,"Jeśli przyjąć, że niska liczba spółek wypadających z portfela jest oznaką solidnej analizy i wiary we własne wybory, to zarządzający z Investors TFI należą do grona o tych cechach....",,
PKN-ORLEN,2022-02-01 07:40:12,"Polski rząd nie siedzi z założonymi rękami, nie chowamy głowy w piasek, tylko robimy wszystko to, co jest w naszej mocy, żeby ceny były niższe - mówił o poranku premier Mateusz Morawiecki. Szef rządu wziął udział w konferencji prasowej na stacji Orlen. Spotkanie dotyczyło obniżenia do zera VAT na podstawowe produkty żywnościowe, a także na nawozy i gaz; do 5 proc. obniżono VAT na ciepło oraz do 8 proc. na paliwa silnikowe. Niższe stawki podatku od towarów i usług mają obowiązywać do 31 lipca tego roku. ""Po obniżeniu VAT na paliwa średnia...",,
PKN-ORLEN,2022-01-31 16:39:29,"ORLEN Południe i PGN (PGNIG) wspólnie utworzą spółkę, która zainwestuje w rozwój sieci nowoczesnych biometanowni. ORLEN Południe będzie miał w niej 51 proc., a PGNiG 49 proc. udziałów....",,
PKN-ORLEN,2022-01-31 16:35:41,"PGNiG oraz PKN Orlen otrzymały zgodę UOKiK na dokonanie koncentracji, polegającej na utworzeniu przez Orlen Południe i PGNiG wspólnego przedsiębiorcy, czyli spółki PGNiG SPV 7 - podały spółki w komunikatach.",,
PKN-ORLEN,2022-01-31 16:06:11,"PGNiG oraz PKN Orlen otrzymały zgodę UOKiK na dokonanie koncentracji, polegającej na utworzeniu przez Orlen Południe i PGNiG wspólnego przedsiębiorcy, czyli spółki PGNiG SPV 7 - podały spółki w komunikatach.",,
PKN-ORLEN,2022-01-31 06:00:10,"Orlen zainstalował już ok. 450 automatów paczkowych, a do końca roku planuje mieć 2000 takich maszyn. „W ten sposób będziemy pozyskiwać nowych klientów, co przyniesie nam realne korzyści biznesowe” - informuje koncern. Biuro prasowe firmy, zapewnia Wirtualnemedia.pl, że Orlen nie planuje już przejmowania mediów.",,
PKN-ORLEN,2022-01-28 16:01:07,"Orlen poprzez jedną ze swoich spółek zależnych chce wybudować wraz z Grupą Azoty kolejny terminal gazu płynnego. Instalacja miałaby stanąć w Policach, gdzie realizowana jest jedna z największych inwestycji w Polsce.",,
PKN-ORLEN,2022-01-28 14:45:44,"PKN Orlen chce zwiększyć wykorzystanie bezzałogowych statków powietrznych. Spółka, która od wielu lat testuje wykorzystywanie dronów, ogłosiła zapytanie związane z przygotowaniem opracowań w formule business case dla wykorzystania technologii przez Grupę Orlen.",,
PKN-ORLEN,2022-01-28 14:43:15,"Orlen Paliwa, Zarząd Morskiego Portu Police oraz Grupa Azoty Polyolefins podpisały list intencyjny dotyczący budowy przez Orlen Paliwa nowego Terminalu Gazu Płynnego na terenie portu morskiego w Policach - poinformowała w komunikacie prasowym Grupa Azoty.",,
PKN-ORLEN,2022-01-28 14:39:53,"Orlen Paliwa, Zarząd Morskiego Portu Police oraz Grupa Azoty Polyolefins podpisały list intencyjny dotyczący budowy przez Orlen Paliwa nowego Terminalu Gazu Płynnego na terenie portu morskiego w Policach - poinformowała w komunikacie prasowym Grupa Azoty.",,
PKN-ORLEN,2022-01-27 16:00:05,"Kurs PKN Orlen przekroczył na początku lipca cenę docelową z naszej ostatniej rekomendacji. Uważamy, że ostatnia poprawa otoczenia makro w sektorze rafineryjnym powinna stanowić czynnik wspierający kurs w najbliższym czasie. Zwracamy uwagę m.in. na powrót „standardowego” dyferencjału Ural/Brent po zwiększeniu dostępności rosyjskiej ropy, poprawę marż paliwowych po pożarze rafinerii PES w USA..",,
PKN-ORLEN,2022-01-27 15:58:41,"Analitycy DM BDM, w raporcie z 10 lipca, podnieśli cenę docelową PKN Orlen do 98 zł z 94,9 zł, podtrzymując rekomendację na poziomie ""akumuluj"".",,
PKN-ORLEN,2022-01-27 15:42:13,"PKN Orlen w najbliższym czasie ogłosi strategię wodorową grupy, w której zawarte będą elementy obniżenia emisyjności wodoru, jak i jego wykorzystania do celów transportowych - poinformował członek zarządu Orlenu Armen Artwich.",,
PKN-ORLEN,2022-01-27 15:42:06,Zbigniew Leszczyński złożył 27 stycznia rezygnację z funkcji członka zarządu PKN Orlen z dniem 31 stycznia - poinformowała spółka w komunikacie.,,
PKN-ORLEN,2022-01-27 15:39:13,PKN Orlen podtrzymuje zapisaną w strategii do 2030 roku politykę dywidendową pomimo planowanej na ten rok fuzji z Grupą Lotos - poinformował członek zarządu PKN Orlen Jan Szewczak. Rekomendacja zarządu co do podziału zysku za 2021 rok będzie w marcu.,,
PKN-ORLEN,2022-01-27 11:59:26,"Proponowany parytet wymiany akcji PKN Orlen i Grupy Lotos powinien być znany w kwietniu, a w czerwcu będą nad nim głosować akcjonariusze obu koncernów - poinformował Robert Śleszyński, dyrektor departamentu fuzji i przejęć PKN Orlen.",,
PKN-ORLEN,2022-01-27 10:55:52,"PKN Orlen nie rozważa udziału w emisjach akcji PGE i Enei - poinformował Konrad Włodarczyk z biura relacji inwestorskich Orlenu, pytany o to przez analityków podczas czwartkowej telekonferencji.",,
PKN-ORLEN,2022-01-27 08:52:48,"PKN (PKNORLEN) w 2021 roku osiągnął zysk netto w wysokości 10,2 mld zł oraz zysk operacyjny EBITDA LIFO na poziomie 14,2 mld zł. W wypracowaniu rekordowych wyników największy wkład miały...",,
PKN-ORLEN,2022-01-27 08:34:46,Poniżej przedstawiamy wyniki PKN Orlen w czwartym kwartale 2021 roku w podziale na zagraniczne spółki z grupy kapitałowej oraz na Energę. Dane przedstawione zostały w prezentacji wynikowej PKN Orlen.,,
PKN-ORLEN,2022-01-27 08:20:52,Poniżej przedstawiamy wyniki PKN Orlen w czwartym kwartale 2021 roku w podziale na segmenty.,,
PKN-ORLEN,2022-01-27 08:00:49,"Polski Koncern Naftowy Orlen wypracował w ubiegłym roku 131,6 mld zł przychodów ze sprzedaży oraz 10,2 mld zł zysku netto - poinformowała spółka w czwartkowym komunikacie. Dodano, że zysk operacyjny EBITDA LIFO wyniósł 14,2 mld zł.",,
PKN-ORLEN,2022-01-27 07:48:56,"Oczyszczona EBITDA LIFO grupy PKN Orlen w czwartym kwartale 2021 roku wyniosła 4,309 mld zł - podała spółka w prezentacji wynikowej. Konsensus PAP Biznes zakładał, że oczyszczona EBITDA LIFO wyniesie 4,303 mld zł. Rekordowy wynik pokazał segment rafineryjny, o 76 proc. poprawiła się EBITDA w petrochemii.",,
PKN-ORLEN,2022-01-27 07:44:27,"Oczyszczona EBITDA LIFO grupy PKN Orlen w czwartym kwartale 2021 roku wyniosła 4,31 mld zł - podała spółka w prezentacji wynikowej. Konsensus PAP Biznes zakładał, że oczyszczona EBITDA LIFO wyniesie 4,3 mld zł.",,
PKN-ORLEN,2022-01-27 07:30:56,"PKN Orlen planuje, że nakłady inwestycyjne grupy wyniosą w tym roku 15,2 mld zł - podała spółka w prezentacji.",,
PKN-ORLEN,2022-01-27 07:24:21,"Oczyszczona EBITDA LIFO grupy PKN Orlen w czwartym kwartale 2021 roku wyniosła 4,31 mld zł - podała spółka w prezentacji wynikowej. Konsensus PAP Biznes zakładał, że oczyszczona EBITDA LIFO wyniesie 4,3 mld zł.",,
PKN-ORLEN,2022-01-27 07:20:52,PKN Orlen oczekuje w 2022 roku wzrostu marż rafineryjnych rdr do poziomu 4-5 USD/bbl i spadku marż petrochemicznych do poziomu 1.100-1.200 euro/t - podała spółka w prezentacji.,,
PKN-ORLEN,2022-01-27 07:15:12,Poniżej przedstawiamy wyniki PKN Orlen w czwartym kwartale 2021 roku oraz ich odniesienie do konsensusu PAP i wyników poprzednich okresów.,,
PKN-ORLEN,2022-01-27 07:13:43,"W pierwszym kwartale 2022 roku modelowa marża downstream, marża petrochemiczna i modelowa marża rafineryjna spadają w porównaniu z czwartym kwartałem 2021 r. - podał Orlen w prezentacji.",,
PKN-ORLEN,2022-01-27 07:08:58,"PKN Orlen planuje, że nakłady inwestycyjne grupy wyniosą w tym roku 15,2 mld zł - podała spółka w prezentacji.",,
PKN-ORLEN,2022-01-26 11:31:29,"Wydarzeniem 2022 r. w branży paliwowej będzie fuzja PKN Orlen z Lotosem, ale akcjonariuszom mniejszościowym gdańskiej spółki może być trudno o korzystny parytet wymiany akcji. Cena ropy zmierza w stronę 100 USD/b, a marże rafineryjne i petrochemiczne mają niewielkie pola do poprawy - uważają analitycy.",,
PKN-ORLEN,2022-01-25 16:24:14,"Sejmowa komisja ds. służb specjalnych zapoznała się z informacjami resortów, służb specjalnych o fuzji PKN Orlen z Lotosem i PGiNG i jej wpływie na bezpieczeństwo narodowe - powiedział PAP po wtorkowym posiedzeniu przewodniczący komisji Waldemar Andzel (PiS).",,
PKN-ORLEN,2022-01-24 14:42:53,"PKN Orlen widzi zainteresowanie banków finansowaniem budowy bloku gazowego w Ostrołęce i spodziewa się podobnego zainteresowania dla dwóch kolejnych projektów: w Grudziądzu i Gdańsku - poinformował Jarosław Dybowski, dyrektor wykonawczy ds. energetyki PKN Orlen.",,
PKN-ORLEN,2022-01-24 14:23:53,"PKN Orlen złożył trzy wnioski o wydanie pozwoleń na lokalizacje dla morskich farm wiatrowych - poinformował Jarosław Dybowski, dyrektor wykonawczy ds. energetyki PKN Orlen.",,
PKN-ORLEN,2022-01-24 12:46:31,"Obawy o materializację ryzyka bardziej zdecydowanej walki z
inflacją oraz wybuchu konfliktu na Ukrainie ściągają w dół giełdowe indeksy. Szerokie
spadki na GPW przybierają na sile. 
 
 
Piątkowa
wypowiedź prezesa NBP o niedowarzeniu przez rynek skali podwyżki stóp
procentowych w Polsce oraz napływające informacje o coraz bardziej
prawdopodobnym konflikcie Rosji z Ukrainą powodują wycofanie się kapitału z
akcji na giełdach całego świata. Zawiadujący rynkami na świecie kapitał
amerykański od początku roku wyprzedaje akcje spółek z Wall Street, zwłaszcza
technologicznych dając sygnał do wycofywania się z ryzykownych aktywów. 
 
 
Początek handlu w Warszawie nie zwiastował tak dużej
wyprzedaży. WIG20 otworzył się tylko 0,14 proc. pod kreską, jednak do południa
popyt nie był w stanie przeciwstawić się sile niedźwiedzi. Zwłaszcza w
otoczeniu, na którym wszystkie europejskie indeksy są pod kreską, a rosyjska
giełda traciła po godz. 12.00 ponad 7 proc.  
 
Jednak skala spadków w Warszawie jest wyraźnie większa niż w
Europie gdzie obserwujemy ok. 2 proc. przeceną indeksó1) bazowych (DAX, CAC40). Na GPW
fala spadków jest szeroka i obejmuje wszystkie główne indeksy oraz indeksy
sektorowe. Ponad 84 proc. spółek głównego rynku doświadcza przeceny.
W południe na GPW WIG20 tracił 3.20 proc. WIG był niżej 0
3,4 proc. jeszcze większa przecena dotykał małe i średnie spółki. mWIG40 tracił
3,7 proc. a sWIG80 w okolicach 4 proc. po trzech godzinach handlu przekroczyły
już 675 mln zł.  
 
Najwięcej traciły branże leków (ok. -7,3 proc.) przez
wyprzedaż akcji Mabionu (ok. -12,8 proc.) Biomedu (ok. -6,5 proc.) czy Celon
Pharmy ( ok. – 6 proc.)
 
W dół nurkują kursy spółek górniczych (ok. -4,8 proc.) i
paliwowych (ok.-4,4 proc.).
 
W WIG20 zniżki notowały prawie wszystkie komponenty indeksu a
ich skala była największa na Mercatorze (-6,2 proc.) Lotosie (-6,1 proc.) czy
JSW (-6,1 proc.). 
 
Ponad 4 proc. są niżej także akcje CCC, Allegro KGHM-u, PKN
Orlen czy PGNiG. Pozostałe spółki tracą pomiędzy 1,5 proc. a 3,5 proc.
Popyt próbuje walczyć na walorach Dino, jednak kurs
detalisty byłok. 0,2 proc nad kreską.
Warto też zwrócić uwagę na notowania indeksu WIG-Ukraina,
którego dotyczy ryzyko po części dyskontowane przez inwestorów. Indeks po godz.
Zniżkował ok. 4,95 proc. a w dużej mierze związany ze spółkami ukraińskimi sektor
spożywczy spadał o 4,8 proc.
 
 
 
 
 

 
  
 

 
  Normal
  0
  
  
  21
  
  
  false
  false
  false
  
  PL
  X-NONE
  X-NONE",,
PKN-ORLEN,2022-01-24 11:03:22,PKN Orlen na koniec 2021 roku miał 1.819 stacji paliw wobec 1.811 na koniec 2020 roku - podał POPiHN.,,
PKN-ORLEN,2022-01-21 13:04:51,"Zarządzający z PKO TFI należą do grupy tych, którzy ostatnio nie muszą się szczególnie martwić fluktuacją przepływów do i z funduszy inwestujących na GPW. Ponad 100 mln zł regularnie,...",,
PKN-ORLEN,2022-01-19 10:05:22,"PKN Orlen oraz Narodowe Centrum Badań i Rozwoju przeznaczą 200 mln zł na projekty badawczo-rozwojowe. Nowy program grantowy Neon, czyli New Orlen, skierowany jest do konsorcjów jednostek naukowych i naukowo-przemysłowych - poinformował koncern w komunikacie prasowym.",,
PKN-ORLEN,2022-01-18 18:40:19,"Spółki Grupy Orlen mają pełną dowolność przy wyborze zamawianych w prenumeracie tytułów prasowych - poinformował we wtorek PKN Orlen, odnosząc się do doniesień medialnych, jakoby PKN Orlen nakazał swoim spółkom prenumeratę tytułów należącego do koncernu wydawnictwa Polska Press.",,
PKN-ORLEN,2022-01-18 11:51:19,"Wchodząca w skład grupy Orlen spółka Baltic Power wygrała przetarg na dzierżawę terenu w porcie w Łebie, przeznaczonego do obsługi morskiej farmy wiatrowej. W tym miejscu zlokalizowany zostanie port serwisowy do obsługi inwestycji, której budowa planowana jest na lata 2024-2026 - poinformował PKN Orlen w komunikacie prasowym.",,
PKN-ORLEN,2022-01-17 20:48:53,"Stawiamy na małe reaktory np. SMR, Orlenu w żadnym wypadku nie interesują inwestycje w duże elektrownie atomowe - powiedział w poniedziałek prezes PKN Orlen Daniel Obajtek.",,
PKN-ORLEN,2022-01-15 08:40:25,"„To jest kwestia czerwca, przełom czerwca i lipca. Uważamy, że ten proces musi szybko nastąpić, byśmy mogli z naszymi partnerami bardzo szybko działać” – odpowiadał Daniel Obajtek, który był Gościem Krzysztofa Ziemca w RMF FM, na pytanie, kiedy Orlen przejmie Lotos i kiedy MOL „wejdzie na polski rynek”. Jak dodał prezes PKN Orlen, dzisiejsze czasy wymagają tempa i działania.",,
PKN-ORLEN,2022-01-14 07:49:19,"Bez fuzji, przy obecnej polityce klimatycznej UE, Lotosowi groziłoby zamknięcie. Sam w sobie nie ma żadnego potencjału do rozwoju. Orlen też byłby słabszy - powiedział w wywiadzie dla piątkowego ""Dziennika Gazety Prawnej"" prezes PKN Orlen Daniel Obajtek.",,
PKN-ORLEN,2022-01-14 07:15:10,Wypełnienie warunków Komisji Europejskiej w sprawie fuzji PKN Orlen z Lotosem nie oznacza wyzbywania się strategicznych aktywów - powiedział w czwartek wieczorem na portalu Interia.pl wicepremier i minister aktywów państwowych Jacek Sasin.,,
PKN-ORLEN,2022-01-14 06:30:14,"Węgierska Grupa MOL zaraz po przejęciu 417 stacji paliwowych od Grupy Lotos przemianuje je na własną markę - dowiedział się portal Wirtualnemedia.pl. - Lotos jest bardzo dobrą marką, ale Orlen nie zamierzał nam jej sprzedać - mówi Peter Ratatics, wiceprezes Grupy MOL. Orlen nie ujawnia, pod którym szyldem będą działać pozostałe stacje Lotos i czy marka dalej będzie sponsorować m.in. reprezentację piłkarzy i skoczków narciarskich.",,
PKN-ORLEN,2022-01-13 12:55:45,"Warunki finansowe przedstawione przez PKN Orlen przy sprzedaży części aktywów Grupy Lotos zawiodły, zwłaszcza w segmencie rafineryjnym - oceniają analitycy. Ich zdaniem, akcjonariusze Lotosu nie będą się nimi kierować przy decyzji o zgodzie na parytet wymiany akcji z Orlenem, oczekując, że będzie on wyższy.",,
PKN-ORLEN,2022-01-13 10:02:14,"W czwartek w Programie Pierwszym Polskiego Radia prezes PKN Orlen pytany był o ewentualne redukcje zatrudnienia. - Nigdy bym nie doprowadził do żadnej fuzji, gdzie ludzie by stracili pracę - zapewnił Daniel Obajtek.",,
PKN-ORLEN,2022-01-13 09:09:52,"W procesie fuzji Orlenu z Lotosem nie ma żadnych grupowych zwolnień - zapewnił w czwartek prezes PKN Orlen Daniel Obajtek. Zaznaczył, że pracownicy przechodzą do nowych podmiotów i utrzymują swoje prawa.",,
PKN-ORLEN,2022-01-12 19:27:43,"Udziały w rafinerii Lotosu obejmie Saudi Aramco, część stacji Lotosu kupi MOL, a logistykę paliw - Unimot - informuje PKN Orlen.",,
PKN-ORLEN,2022-01-12 18:58:15,"Wicepremier i minister aktywów państwowych Jacek Sasin jest zadowolony z partnerów pozyskanych przez Orlen przy fuzji z Lotosem. Przyznaje, że większe emocje budzi transakcja z węgierskim MOL, ale cieszy się z perspektywy współpracy z Saudi Aramco.",,
PKN-ORLEN,2022-01-12 18:23:10,PKN Orlen chce być wiceliderem rynku detalicznego na Słowacji - poinformował prezes Orlenu Daniel Obajtek. Obecnie poprzez spółkę Unipetrol zajmuje na tamtejszym rynku czwartą pozycję.,,
PKN-ORLEN,2022-01-12 15:00:11,"Węgierski MOL kupi za ok. 610 mln dolarów plus część zmienną spółkę zależną Grupy Lotos z 417 stacjami paliwowymi w kraju, Saudi Aramco - udziały w spółce rafineryjnej Lotos Asfalt za ok. 1,15 mld zł, a Unimot - bazy paliw Grupy Lotos. To realizacja wymogów, od których Komisja Europejska uzależniła zgodę na przejęcie Grupy Lotos przez Orlen.",,
PKN-ORLEN,2022-01-12 13:45:43,"Udziały w rafinerii Lotosu obejmie Saudi Aramco, część stacji Lotosu kupi MOL, a logistykę paliw - Unimot - informuje PKN Orlen.",,
PKN-ORLEN,2022-01-12 13:41:49,PKN Orlen spodziewa się finalizacji fuzji z Grupą Lotos na przełomie czerwca i lipca 2022 roku - poinformował prezes Orlenu Daniel Obajtek.,,
PKN-ORLEN,2022-01-12 13:23:10,"PKN Orlen może przemodelować i uszczegółowić swoją strategię, jeśli pojawią się atrakcyjne projekty inwestycyjne z Saudi Aramco - poinformował prezes Orlenu Daniel Obajtek.",,
PKN-ORLEN,2022-01-12 13:16:57,"Długoterminowa umowa PKN Orlen z Saudi Aramco na dostawę ropy naftowej może być realizowana już w 2022 roku, po sfinalizowaniu umowy sprzedaży saudyjskiej spółce 30 proc. udziałów w gdańskiej rafinerii - poinformował prezes Orlenu Daniel Obajtek.",,
PKN-ORLEN,2022-01-12 12:15:05,Węgierski koncern naftowy MOL przejmie 417 stacji benzynowych Lotosu. Saudyjski gigant Saudy Aramco kupi natomiast 30 procent udziałów w Rafinerii Gdańskiej. Orlen ogłosił warunki przejęcia Lotosu.,,
PKN-ORLEN,2022-01-12 12:01:57,"PKN Orlen wybrał Saudi Arabian Oil Company jako partnera do aktywów rafineryjnych, hurtowych, a także paliw lotniczych w związku z planowaną fuzją z Grupą Lotos - poinformował Orlen w komunikacie. Cena za 30 proc. udziałów w Lotos Asfalt ma wynieść ok. 1,15 mld zł oraz element zmienny zależny m.in. od wysokości długu, a cena sprzedaży udziałów w spółce hurtowej Lotos SPV 1 ok. 1 mld zł oraz element zmienny.",,
PKN-ORLEN,2022-01-12 11:44:25,"Węgierski MOL przejmie 417 stacji paliw sieci Lotos znajdujących się na terenie Polski za kwotę 610 mln USD, a PKN Orlen 185 stacji z portfolio Grupy MOL na terenie Węgier oraz Słowacji w celu wdrożenia środków zaradczych - podały spółki w komunikatach. Zgodnie z podpisanym porozumieniem Grupa MOL została partnerem PKN Orlen w segmencie detalicznym. Do tej pory PKN Orlen nie był obecny na detalicznym rynku węgierskim.",,
PKN-ORLEN,2022-01-12 11:34:56,PKN Orlen przeznaczy część środków pozyskanych ze sprzedaży stacji paliw na dalsze akwizycje w Europie Centralnej - poinformował prezes PKN Orlen Daniel Obajtek.,,
PKN-ORLEN,2022-01-12 11:29:10,W celu wdrożenia środków zaradczych w obszarze rynku biopaliw w procesie przejęcia Lotosu zawarta została przedwstępna umowa zbycia 100 proc. udziałów w Lotos Biopaliwa na rzecz Rossi Biofuel - podał PKN Orlen w komunikacie.,,
PKN-ORLEN,2022-01-12 11:26:00,"PKN Orlen wybrał Saudi Arabian Oil Company jako partnera do aktywów rafineryjnych, hurtowych, a także paliw lotniczych w związku z planowaną fuzją z Grupą Lotos - poinformował Orlen w komunikacie.",,
PKN-ORLEN,2022-01-12 11:21:29,"Po osiemnastu miesiącach od wydania warunkowej decyzji Komisji Europejskiej na fuzję PKN Orlen z Lotosem, Daniel Obajtek przedstawił partnerów,
którym sprzedane zostaną wydzielone aktywa gdańskiej spółki.",,
PKN-ORLEN,2022-01-12 11:20:12,"Orlen podpisał z Saudi Arabian Oil Company długoterminową umowę na dostawy ropy naftowej, zgodnie z którą zagwarantuje dostawy po połączeniu z Lotosem od 200 do 337 tys. baryłek dziennie - poinformował PKN Orlen podczas konferencji.",,
PKN-ORLEN,2022-01-12 11:14:05,"Węgierski MOL przejmie 417 stacji paliw sieci Lotos znajdujących się na terenie Polski za kwotę 610 mln USD, a PKN Orlen 185 stacji z portfolio Grupy MOL na terenie Węgier oraz Słowacji w celu wdrożenia środków zaradczych - podały spółki w komunikatach.",,
PKN-ORLEN,2022-01-11 08:22:07,"Do 14 stycznia 2022 r. PKN Orlen ma przedstawić KE dokumenty związane z przejęciem Lotosu, w tym umowy sprzedaży aktywów wskazanych przez Komisję. W mediach pojawiają się spekulacje dotyczące potencjalnych inwestorów.",,
PKN-ORLEN,2022-01-11 08:17:03,"Do 14 stycznia 2022 r. PKN Orlen ma przedstawić KE dokumenty związane z przejęciem Lotosu, w tym umowy sprzedaży aktywów wskazanych przez Komisję. W mediach pojawiają się spekulacje dotyczące potencjalnych inwestorów.",,
PKN-ORLEN,2022-01-11 07:30:13,"Do 14 stycznia 2022 r. PKN Orlen ma przedstawić KE dokumenty związane z przejęciem Lotosu, w tym umowy sprzedaży aktywów wskazanych przez Komisję. W mediach pojawiają się spekulacje dotyczące potencjalnych inwestorów.",,
PKN-ORLEN,2022-01-11 07:18:55,"Do 14 stycznia 2022 r. PKN Orlen ma przedstawić KE dokumenty związane z przejęciem Lotosu, w tym umowy sprzedaży aktywów wskazanych przez Komisję. W mediach pojawiają się spekulacje dotyczące potencjalnych inwestorów.",,
PKN-ORLEN,2022-01-10 06:02:34,"Negocjacje z partnerami do środków zaradczych w związku z przejęciem Grupy Lotos przez PKN Orlen nie zostały sfinalizowane, dlatego doniesienia medialne na temat wyboru potencjalnych partnerów stanowią wyłącznie spekulacje - poinformował PKN Orlen w niedzielnym oświadczeniu.",,
PKN-ORLEN,2022-01-09 14:06:21,PKN Orlen szuka producenta wody źródlanej pod marką własną sieci stacji paliw. Kontrakt obejmuje dostawy do 1200 placówek spółki. Oferty można składać do 14 stycznia.,,
PKN-ORLEN,2022-01-09 12:36:31,"Od długiego czasu mówi się o wielkim połączeniu dwóch państwowych grup paliwowych. Ciągle jednak PKN Orlen i Lotos działają osobno. Finalizacja fuzji będzie możliwa dopiero po sprzedaży części biznesu Lotosu. Najnowsze doniesienia wskazują, że dwaj wielcy światowi gracze są w grze i dni dzielą nas od rozstrzygnięcia sprawy.",,
PKN-ORLEN,2022-01-07 15:12:01,"​Bardzo dobra decyzja rządu pozwoli obniżyć ceny paliw do 5 zł za litr - przekonuje prezes PKN Orlen Daniel Obajtek. Premier Mateusz Morawiecki poinformował dzisiaj, że VAT na paliwa zostanie obniżony z 23 proc. do 8 proc.",,
PKN-ORLEN,2022-01-05 17:10:07,"PKN Orlen szuka producenta wody źródlanej, która pod marką własną Orlen byłaby odsprzedawana w punktach detalicznych tej spółki. Koncern ogłosił w tej sprawie postępowanie zakupowe. Oferty można składać do 14 stycznia.",,
PKN-ORLEN,2022-01-04 15:10:41,"Modelowa marża downstream PKN Orlen spadła w grudniu do 7 USD na baryłce z 7,4 USD w listopadzie - poinformował PKN Orlen na stronie internetowej.",,
PKN-ORLEN,2022-01-04 14:07:30,"Modelowa marża downstream PKN Orlen spadła w grudniu do 7 USD na baryłce z 7,4 USD w listopadzie - poinformował PKN Orlen na stronie internetowej.",,
PKN-ORLEN,2021-12-29 14:34:45,"PKN Orlen, Lotos i Energa podpisały aneks do listu intencyjnego dotyczącego analizy możliwości oraz ewentualnych warunków zrealizowania wspólnej inwestycji w zakresie budowy elektrowni gazowo-parowej w Gdańsku - podały spółki w komunikatach. Zgodnie z aneksem, list intencyjny wiąże strony do czasu zawarcia stosownych umów, nie później jednak niż do 31 grudnia 2022 r.",,
PKN-ORLEN,2021-12-20 16:10:33,"Anwil z grupy PKN Orlen oraz włoska firma Tecnimont podpisały Memorandum of Understanding (MoU), które przewiduje zmianę daty zakończenia budowy instalacji granulacji we Włocławku na koniec roku 2022, a oddanie jej do użytkowania do końca stycznia 2023 r. - podały PKN Orlen i Anwil w komunikatach.",,
PKN-ORLEN,2021-12-19 11:26:04,"Przedstawiciele NSZZ „Solidarność” a także zarządów PKN Orlen, Lotosu i PGNiG podpisali umowę społeczną, związaną z konsolidacją spółek.",,
PKN-ORLEN,2021-12-17 19:30:07,E-bilet autostradowy w formie papierowej można kupić na ponad 1300 stacjach benzynowych PKN Orlen  - poinformowała w piątek rzeczniczka prasowa Krajowej Administracji Skarbowej Anita Wielanek.,,
PKN-ORLEN,2021-12-17 14:30:19,"PKN (PKNORLEN) konsekwentnie wdraża założenia strategii ORLEN2030 oraz strategii zrównoważonego rozwoju, tak aby osiągnąć neutralność emisyjną do 2050 roku. Ważnym elementem tych...",,
PKN-ORLEN,2021-12-17 13:42:41,PKN Orlen podpisał z Europejskim Bankiem Inwestycyjnym umowę kredytową o wartości 180 mln euro - podał PKN.,,
PKN-ORLEN,2021-12-16 13:35:11,"Analitycy Trigon DM w raporcie z 7 grudnia wydali rekomendację ""kupuj"" dla Grupy Lotos, z ceną docelową 71,7 zł na akcję oraz zalecenie ""trzymaj"" dla PKN Orlen, z wyceną 78 zł na akcję.",,
